3Alpha_Code,Taxonomic_Code,Name_en,Scientific_Name
EDY,3210902403,Combed octopus,Eledone massyae
OCM,32109024XX,Horned and musky octopuses,Eledone spp
YYA,3210903701,North Atlantic octopus,Bathypolypus arcticus
YYS,3210903702,Globose octopus,Bathypolypus sponsalis
TLQ,3210904401,Spiney-horn octopus,Tetracheledone spinicirrhus
BTQ,3210904601,January octopus,Benthoctopus januarii
DTS,3210905301,Dana octopus,Danoctopus schmidti
EXL,3210905901,Map octopus,Euaxoctopus pillsburyae
UGU,3210906001,Unihorn octopus,Scaeurgus unicirrhus
KTI,3210906101,Old woman octopus,Cistopus indicus
OCJ,3210906201,Fourhorn octopus,Pteroctopus tetracirrhus
TWP,3210906301,Antarctic knobbed octopus,Adelieledone polymorpha
TVG,3210906401,,Thaumeledone gunteri
EZE,3210906501,Yellow octopus,Enteroctopus zealandicus
EZM,3210906502,Patagonian giant octopus,Enteroctopus megalocyathus
DWO,32109066XX,,Graneledone spp
OGV,3210906701,,Pinnoctopus cordiformis
VAZ,3210906801,,Velodona togata
OCT,32109XXXXX,"Octopuses, etc. nei",Octopodidae
KTP,3211000101,,Chiroteuthis picteti
KTV,3211000102,Long-armed squid,Chiroteuthis veranyi
HQB,3211101501,Umbrella squid,Histioteuthis bonnellii
HQC,3211101502,,Histioteuthis corona
HQL,3211101503,Flowervase jewell squid,Histioteuthis dofleini
HQG,3211101504,Elongate jewell squid,Histioteuthis elongata
HQS,3211101505,Reverse jewell squid,Histioteuthis reversa
FQX,32111015XX,,Histioteuthis spp
FTD,3211201001,Scaled squid,Pholidoteuthis adami
FTB,3211201002,Coffeebean scaled squid,Pholidoteuthis boschmai
BJF,3211300101,Pfeffer's enope squid,Abraliopsis pfefferi
YRM,3211300201,Jewel enope squid,Pyroteuthis margaritifera
BLK,3211302001,,Abralia andamanica
BLJ,3211302002,Verany's enope squid,Abralia veranyi
NKL,3211304301,Sharpear enope squid,Ancistrocheirus lesueuri
TID,3211304402,Roundear enope squid,Pterygioteuthis giardi
WTS,3211304501,Sparkling enope squid,Watasenia scintillans
YTH,3211400101,Smallfin gonate squid,Berryteuthis anonychus
YTT,3211400102,Schoolmaster gonate squid,Berryteuthis magister
YTW,32114001XX,Berryteuthis gonate squids nei,Berryteuthis spp
GTE,3211401001,Boreopacific gonate squid,Gonatopsis borealis
GTK,3211401002,Mako gonate squid,Gonatopsis makko
GTI,3211401101,Boreoatlantic gonate squid,Gonatus fabricii
GTJ,3211401102,Madokai gonate squid,Gonatus madokai
GTD,3211401103,Shortarm gonate squid,Gonatus kamtschaticus
GTY,3211401104,,Gonatus onyx
GTP,3211401105,Atlantic gonate squid,Gonatus steenstrupi
GDW,32114XXXXX,Gonate squids nei,Gonatidae
YHA,3211701001,Deep-sea squid,Bathyteuthis abyssicola
BQP,3211801001,Ornate arm squid,Brachioteuthis picta
BQR,3211801002,Common arm squid,Brachioteuthis riisei
BRC,32118010XX,Arm squids nei,Brachioteuthis spp
OKS,3212100101,Ruppell's octopus squid,Octopoteuthis sicula
NID,3212101001,Dana octopus squid,Taningia danae
YUR,3212400101,Diamondback squid,Thysanoteuthis rhombus
PSG,3212500101,Glacial squid,Psychroteuthis glacialis
LHQ,3212601001,Antarctic neosquid,Alluroteuthis antarcticus
UHD,3212700101,,Opisthoteuthis depressa
QBX,32127001XX,Umbrella octopus nei,Opisthoteuthis spp
NUK,3212800101,Emperor nautilus,Nautilus pompilius
NUX,3212800102,Bellybutton nautilus,Nautilus macromphalus
RKS,3212900101,Ram's horn squid,Spirula spirula
YXS,3213000101,Toothed-fin squid,Ctenopteryx sicula
CYC,32132XXXXX,Disc-fin squids nei,Cycloteuthidae
TUV,3214000101,Palmate octopus,Tremoctopus violaceus
TXN,32140XXXXX,,Tremoctopodidae
YHT,3214100101,Tuberculate octopus,Ocythoe tuberculata
BUV,3214201001,,Benthoctopus tegginmathae
CEP,321XXXXXXX,Cephalopods nei,Cephalopoda
MOF,399XXXXXXX014,Freshwater molluscs nei,Mollusca
MOL,399XXXXXXX016,Marine molluscs nei,Mollusca
MSH,399XXXXXXX021,Marine shells nei,Ex Mollusca
SSL,4060100101,Steller sea lion,Eumetopias jubatus
SEN,4060100201,Northern fur seal,Callorhinus ursinus
CSL,4060100301,California sea lion,Zalophus californianus
ASL,4060100401,Australian sea lion,Neophoca cinerea
NSL,4060100501,New Zealand sea lion,Phocarctos hookeri
SEF,4060100601,South American fur seal,Arctocephalus australis
SGF,4060100602,Guadalupe fur seal,Arctocephalus townsendi
SEK,4060100603,South African fur seal,Arctocephalus pusillus
SJF,4060100604,Juan Fernandez fur seal,Arctocephalus philippii
SGA,4060100605,Galapagos fur seal,Arctocephalus galapagoensis
SEA,4060100606,Antarctic fur seal,Arctocephalus gazella
SNZ,4060100607,New Zealand fur seal,Arctocephalus forsteri
SSF,4060100608,Subantarctic fur seal,Arctocephalus tropicalis
SXQ,40601006XX,Fur seals nei,Arctocephalus spp
SEL,4060101601,South American sea lion,Otaria flavescens
WAL,4060200401,Walrus,Odobenus rosmarus
SMM,4060300101,Mediterranean monk seal,Monachus monachus
SKC,4060300102,Caribbean monk seal,Monachus tropicalis
SMH,4060300103,Hawaiian monk seal,Monachus schauinslandi
SNP,4060300201,Northern elephant seal,Mirounga angustirostris
SES,4060300202,Southern elephant seal,Mirounga leonina
SRS,4060300301,Ross seal,Ommatophoca rossii
SLP,4060300401,Leopard seal,Hydrurga leptonyx
SEH,4060300501,Harp seal,Phoca groenlandica
SEC,4060300502,Harbour seal,Phoca vitulina
SER,4060300503,Ringed seal,Phoca hispida
SLR,4060300504,Ribbon seal,Phoca fasciata
SAC,4060300505,Caspian seal,Phoca caspica
SBK,4060300506,Baikal seal,Phoca sibirica
SST,4060300507,Larga seal,Phoca largha
SLW,4060300601,Weddell seal,Leptonychotes weddellii
SEB,4060300801,Bearded seal,Erignathus barbatus
SEZ,4060301001,Hooded seal,Cystophora cristata
SEG,4060301101,Grey seal,Halichoerus grypus
SET,4060301501,Crabeater seal,Lobodon carcinophagus
SXX,406XXXXXXX063,Seals nei,"Otariidae, Phocidae"
OTS,4070100101,Sea otter,Enhydra lutris
OTM,4070100201,Marine otter,Lutra felina
BPL,4070200101,Polar bear,Ursus maritimus
DUG,4140100101,Dugong,Dugong dugon
WIM,4140200301,West Indian manatee,Trichechus manatus
SEW,4140200302,Amazonian manatee,Trichechus inunguis
WAM,4140200303,West African manatee,Trichechus senegalensis
GNS,4220100101,Ganges River dolphin,Platanista gangetica
BHU,4220100102,Indus River dolphin,Platanista minor
BCW,4220200101,Cuvier's beaked whale,Ziphius cavirostris
BSW,4220200201,Sherpherd's beaked whale,Tasmacetus shepherdi
BBW,4220200301,Blainville's beaked whale,Mesoplodon densirostris
BYW,4220200302,Gray's beaked whale,Mesoplodon grayi
TGW,4220200303,Ginkgo-toothed beaked whale,Mesoplodon ginkgodens
BHW,4220200304,Hector's beaked whale,Mesoplodon hectori
BUW,4220200305,Hubbs' beaked whale,Mesoplodon carlhubbsi
BPW,4220200306,Pigmy beaked whale,Mesoplodon peruvianus
BWW,4220200307,Sowerby's beaked whale,Mesoplodon bidens
BGW,4220200308,Gervais' beaked whale,Mesoplodon europaeus
BTW,4220200309,True's beaked whale,Mesoplodon mirus
TSW,4220200310,Strap-toothed whale,Mesoplodon layardii
BDW,4220200311,Andrews' beaked whale,Mesoplodon bowdoini
BJW,4220200313,Stejneger's beaked whale,Mesoplodon stejnegeri
MEP,42202003XX,Beaked whales nei,Mesoplodon spp
BOW,4220200501,Northern bottlenose whale,Hyperoodon ampullatus
SRW,4220200502,Southern bottlenose whale,Hyperoodon planifrons
BNW,4220201001,Longman's beaked whale,Indopacetus pacificus
BAW,4220201901,Arnoux's beaked whale,Berardius arnuxii
BEW,4220201902,Baird's beaked whale,Berardius bairdii
SPW,4220300101,Sperm whale,Physeter macrocephalus
IRD,4220400101,Irrawaddy dolphin,Orcaella brevirostris
IDB,4220400102,Australian snubfin dolphin,Orcaella heinsohni
FAW,4220400301,False killer whale,Pseudorca crassidens
PIW,4220400402,Long-finned pilot whale,Globicephala melas
SHW,4220400403,Short-finned pilot whale,Globicephala macrorhynchus
GLO,42204004XX,Pilot whales nei,Globicephala spp
KPW,4220400503,Pygmy killer whale,Feresa attenuata
DCO,4220400601,Common dolphin,Delphinus delphis
DCZ,4220400602,Long-beaked common dolphin,Delphinus capensis
DRR,4220401201,Risso's dolphin,Grampus griseus
MEW,4220401301,Melon-headed whale,Peponocephala electra
TUC,4220401401,Tucuxi,Sotalia fluviatilis
TZG,4220401402,Guyana dolphin,Sotalia guianensis
DHA,4220401501,Atlantic hump-backed dolphin,Sousa teuszii
DHI,4220401502,Indo-Pac. hump-backed dolphin,Sousa chinensis
RTD,4220401601,Rough-toothed dolphin,Steno bredanensis
KIW,4220402201,Killer whale,Orcinus orca
RNW,4220402601,Northern right whale dolphin,Lissodelphis borealis
RSW,4220402602,Southern right whale dolphin,Lissodelphis peronii
CMD,4220402701,Commerson's dolphin,Cephalorhynchus commersonii
HVD,4220402702,Heaviside's dolphin,Cephalorhynchus heavisidii
HCD,4220402703,Hector's dolphin,Cephalorhynchus hectori
CHD,4220402704,Black dolphin,Cephalorhynchus eutropia
DWP,4220402801,Pacific white-sided dolphin,Lagenorhynchus obliquidens
DDU,4220402802,Dusky dolphin,Lagenorhynchus obscurus
BWD,4220402803,White-beaked dolphin,Lagenorhynchus albirostris
DWH,4220402804,Atlantic white-sided dolphin,Lagenorhynchus acutus
HRD,4220402805,Hourglass dolphin,Lagenorhynchus cruciger
PLD,4220402806,Peale's dolphin,Lagenorhynchus australis
DBO,4220402901,Bottlenose dolphin,Tursiops truncatus
DBZ,4220402902,Indo-Pacif. bottlenose dolphin,Tursiops aduncus
FRD,4220403101,Fraser's dolphin,Lagenodelphis hosei
DPN,4220403201,Pantropical spotted dolphin,Stenella attenuata
DSI,4220403202,Spinner dolphin,Stenella longirostris
DST,4220403203,Striped dolphin,Stenella coeruleoalba
DSA,4220403204,Atlantic spotted dolphin,Stenella frontalis
DCL,4220403205,Clymene dolphin,Stenella clymene
DSP,42204032XX,Spotted dolphins nei,Stenella spp
DLP,42204XXXXX,Dolphins nei,Delphinidae
PHR,4220500201,Harbour porpoise,Phocoena phocoena
BRP,4220500202,Burmeister's porpoise,Phocoena spinipinnis
VAQ,4220500203,Vaquita,Phocoena sinus
SPP,4220500204,Spectacled porpoise,Phocaena dioptrica
PFI,4220500301,Finless porpoise,Neophocaena phocaenoides
PDA,4220503301,Dall's porpoise,Phocoenoides dalli
BEL,4220601401,White whale,Delphinapterus leucas
NAR,4220601801,Narwhal,Monodon monoceros
PYW,4220700101,Pygmy sperm whale,Kogia breviceps
DWW,4220700102,Dwarf sperm whale,Kogia sima
BOT,4220800101,Boto,Inia geoffrensis
BJI,4220900101,Baiji,Lipotes vexillifer
FRA,4220900201,Franciscana,Pontoporia blainvillei
ODN,422XXXXXXX,Toothed whales nei,Odontoceti
MIW,4230200101,Minke whale,Balaenoptera acutorostrata
BRW,4230200102,Bryde's whale,Balaenoptera edeni
SIW,4230200103,Sei whale,Balaenoptera borealis
BLW,4230200104,Blue whale,Balaenoptera musculus
FIW,4230200106,Fin whale,Balaenoptera physalus
BFW,4230200107,Antarctic minke whale,Balaenoptera bonaerensis
HUW,4230200301,Humpback whale,Megaptera novaeangliae
BAE,42302XXXXX,Balaenoptid whales nei,Balaenopteridae
EUG,4230300101,Northern right whale,Eubalaena glacialis
EUA,4230300102,Southern right whale,Eubalaena australis
EZJ,4230300103,North Pacific right whale,Eubalaena japonica
BMY,4230300201,Bowhead whale,Balaena mysticetus
GRW,4230400101,Gray whale,Eschrichtius robustus
CPM,4230500101,Pygmy right whale,Caperea marginata
MYS,423XXXXXXX,Baleen whales nei,Mysticeti
MAM,499XXXXXXX037,Aquatic mammals nei,Mammalia
FOU,5120100101,,Rana fuscigula
FOV,5120100102,,Rana vertebralis
FOY,5120100103,,Rana blythii
FRH,5120100104,Indian green frog,Rana hexadactyla
FRM,5120100105,,Rana magna
FRK,5120100106,Crab-eating frog,Rana cancrivora
FOP,5120100109,Indian skipper frog,Rana cyanophlyctis
FOI,5120100110,Indian rice frog,Rana limnocharis
FGM,5120100111,Agile frog,Rana dalmatina
FGK,5120100112,European frog,Rana esculenta
FGL,5120100113,,Rana lessonae
FGI,5120100114,European green frog,Rana ridibunda
FGT,5120100115,Common frog,Rana temporaria
FGC,5120100116,Greek frog,Rana graeca
FOE,5120100117,,Rana latastei
RLG,5120100118,Red-legged frog,Rana aurora
FOK,5120100119,American bull frog,Rana catesbeiana
FGY,5120100120,Pig frog,Rana grylio
FGP,5120100121,Northern leopard frog,Rana pipiens
FRQ,5120100122,River frog,Rana heckscheri
FRG,51201001XX,Frogs,Rana spp
KUO,5120100201,,Conraua goliath
YXD,5120100301,African bull frog,Pyxicephalus adspersus
XHY,5120100401,Dark-spotted frog,Pelophylax nigromaculatus
XUM,5120200101,,Xenopus muelleri
XUL,5120200102,African clawed frog,Xenopus laevis
YUC,5120300101,,Leptodactylus ocellatus
YUE,5120300102,,Leptodactylus pentadactylus
CVC,5120300201,Chilean frog,Caudiverbera caudiverbera
FQC,5120300301,,Telmatobius culeus
GFO,5120400101,,Glyphoglossus molossus
KBU,5120500101,Giant spiny-chested frog,Quasipaa spinosa
ZHB,5120500201,East Asian bullfrog,Hoplobatrachus rugulosus
FRT,5120500202,Indus valley bullfrog,Hoplobatrachus tigerinus
FOS,5120500203,Jerdon's bullfrog,Hoplobatrachus crassus
AWD,5150100101,Chinese giant salamander,Andrias davidianus
DKK,5310100101,Leatherback turtle,Dermochelys coriacea
AYK,5310600101,Common slider,Trachemys scripta
AYW,5310602101,Diamondback terrapins,Malaclemys terrapin
TTG,53106021XX,Diamond back terrapins,Malaclemys spp
LKY,5310700101,Kemp's ridley turtle,Lepidochelys kempii
LKV,5310700102,Olive ridley turtle,Lepidochelys olivacea
FBT,5310700201,Flatback turtle,Natator depressus
KEZ,5310700501,Eastern Pacific green turtle,Chelonia agassizii
TUG,5310700502,Green turtle,Chelonia mydas
TTH,5310701701,Hawksbill turtle,Eretmochelys imbricata
TTL,5310701801,Loggerhead turtle,Caretta caretta
TTS,5311102401,Chinese softshell turtle,Trionyx sinensis
NQH,5311103001,Wattle-necked softshell turtle,Palea steindachneri
DSB,5311103501,Malayan softshell turtle,Dogania subplana
WQA,5311103601,Florida softshell turtle,Apalone ferox
WPE,5311300101,Arrau river turtle,Podocnemis expansa
QYH,5311500101,Chinese stripe-necked turtle,Mauremys sinensis
TUL,531XXXXXXX029,River and lake turtles nei,Testudinata
TTX,531XXXXXXX030,Marine turtles nei,Testudinata
AJK,5330100101,Stokes' sea snake,Astrotia stokesii
EHQ,5330100201,Beaked sea snake,Enhydrina schistosa
YDK,5330100301,Annulated sea snake,Hydrophis cyanocinctus
LKZ,5330100401,Short sea snake,Lapemis curtus
MFW,5330100501,Small-headed sea snake,Microcephalophis gracilis
EPX,5330100601,Pelagic sea snake,Pelamis platurus
PKX,5330100701,Viperine sea snake,Praescutata viperina
LKF,5330200101,Erabu sea snake,Laticauda semifasciata
IMO,5360100101,Broad-nosed caiman,Caiman latirostris
IMY,5360100102,Paraguayan caiman,Caiman yacare
CAI,5360100103,Spectacled caiman,Caiman crocodilus
AGM,5360100201,American alligator,Alligator mississippiensis
GTW,5360100202,Chinese alligator,Alligator sinensis
CDP,5360100301,Estuarine crocodile,Crocodylus porosus
CDS,5360100302,Siamese crocodile,Crocodylus siamensis
CRH,5360100303,Australian crocodile,Crocodylus johnstoni
CRI,5360100304,Nile crocodile,Crocodylus niloticus
CNG,5360100305,New Guinea crocodile,Crocodylus novaeguineae
CMB,5360100306,Cuban crocodile,Crocodylus rhombifer
CME,5360100307,Morelet's crocodile,Crocodylus moreletii
YUU,5360100308,American crocodile,Crocodylus acutus
YUK,5360100309,Slender-snouted crocodile,Crocodylus cataphractus
YUN,5360100310,Orinoco crocodile,Crocodylus intermedius
YUQ,5360100311,Philippine crocodile,Crocodylus mindorensis
KKU,5360100312,Mugger crocodile,Crocodylus palustris
OSW,5360100401,African dwarf crocodile,Osteolaemus tetraspis
GHF,5360100501,False gharial,Tomistoma schlegelii
GVG,5360100601,Gharial,Gavialis gangeticus
MHW,5360100701,Black caiman,Melanosuchus niger
UCB,5360100801,Cuvier's Dwarf caiman,Paleosuchus palpebrosus
UCI,5360100802,Smooth-fronted caiman,Paleosuchus trigonatus
CRO,53601XXXXX,Crocodiles and alligators nei,Crocodylidae
PHU,5610100101,Sooty albatross,Phoebetria fusca
PHE,5610100102,Light-mantled sooty albatross,Phoebetria palpebrata
DAM,5610100203,Amsterdam Island albatross,Diomedea amsterdamensis
DIP,5610100206,Southern royal albatross,Diomedea epomophora
DIX,5610100208,Wandering albatross,Diomedea exulans
DIW,5610100209,Gibson's albatross,Diomedea gibsoni
DIQ,5610100210,Northern royal albatross,Diomedea sanfordi
DQS,5610100214,Antipodean albatross,Diomedea antipodensis
DBN,5610100215,Tristan albatross,Diomedea dabbenena
DIZ,5610100301,Laysan albatross,Phoebastria immutabilis
DKN,5610100302,Black-footed albatross,Phoebastria nigripes
DPK,5610100303,Waved albatross,Phoebastria irrorata
DAQ,5610100304,Short-tailed albatross,Phoebastria albatrus
TQH,5610101501,Indian yellow-nosed albatross,Thalassarche carteri
TQW,5610101502,Campbell albatross,Thalassarche impavida
DIM,5610101507,Black-browed albatross,Thalassarche melanophrys
DIB,5610101508,Buller's albatross,Thalassarche bulleri
DCU,5610101509,Shy albatross,Thalassarche cauta
DCR,5610101510,Atlant. yellow-nosed albatross,Thalassarche chlororhynchos
DIC,5610101511,Grey-headed albatross,Thalassarche chrysostoma
DER,5610101512,Chatham Islands albatross,Thalassarche eremita
DKS,5610101513,Salvin's albatross,Thalassarche salvini
TWD,5610101514,White-capped albatross,Thalassarche steadi
ALZ,56101XXXXX,Albatrosses nei,Diomedeidae
PFC,5610200101,Flesh-footed shearwater,Puffinus carneipes
PUC,5610200102,Pink-footed shearwater,Puffinus creatopus
PUG,5610200103,Great shearwater,Puffinus gravis
PFG,5610200104,Sooty shearwater,Puffinus griseus
PFT,5610200105,Short-tailed shearwater,Puffinus tenuirostris
PFJ,5610200106,Fluttering shearwater,Puffinus gavia
PFQ,5610200107,Huttons shearwater,Puffinus huttoni
PFZ,5610200108,Wedge-tailed shearwater,Puffinus pacificus
UIL,5610200109,Audubon's shearwater,Puffinus lherminieri
UIM,5610200110,Balearic shearwater,Puffinus mauretanicus
UIP,5610200111,Manx shearwater,Puffinus puffinus
UYE,5610200112,Yelkouan shearwater,Puffinus yelkouan
PQW,56102001XX,Shearwaters nei,Puffinus spp
PRO,5610200301,White-chinned petrel,Procellaria aequinoctialis
PCI,5610200302,Grey petrel,Procellaria cinerea
PRK,5610200304,Parkinson's petrel,Procellaria parkinsoni
PCW,5610200305,Westland petrel,Procellaria westlandica
PCN,5610200306,Spectacled petrel,Procellaria conspicillata
PTZ,56102003XX,Petrels nei,Procellaria spp
PDM,5610200401,Great-winged petrel,Pterodroma macroptera
PVB,5610200402,Kerguelen petrel,Pterodroma brevirostris
PWL,5610200403,White-headed petrel,Pterodroma lessonii
PWU,5610200404,White-necked petrel,Pterodroma cervicalis
PWA,5610200405,Gould's Petrel,Pterodroma leucoptera
PWO,5610200406,Providence petrel,Pterodroma solandri
PVH,5610200407,Mottled petrel,Pterodroma inexpectata
PJZ,5610200408,Trindade petrel,Pterodroma arminjoniana
HJW,5610200409,Bermuda petrel,Pterodroma cahow
HWS,5610200410,Black-capped petrel,Pterodroma hasitata
TAA,5610200501,Antarctic petrel,Thalassoica antarctica
MAI,5610200601,Antarctic giant petrel,Macronectes giganteus
MAH,5610200602,Hall's giant petrel,Macronectes halli
MBX,56102006XX,Giant petrels nei,Macronectes spp
FUG,5610200701,Southern fulmar,Fulmarus glacialoides
FNO,5610200702,Northern fulmar,Fulmarus glacialis
CDI,5610200801,Cory's shearwater,Calonectris diomedea
CZE,5610200802,Cape Verde shearwater,Calonectris edwardsii
DAC,5610200901,Cape petrel,Daption capense
PWD,5610201001,Antarctic prion,Pachyptila desolata
PWV,5610201002,Fairy prion,Pachyptila turtur
PWX,56102010XX,Prions nei,Pachyptila spp
PWP,5610201101,Lesser snow petrel,Pagodroma nivea
PWZ,5610201102,Greater snow petrel,Pagodroma confusa
PWW,56102011XX,Snow petrels nei,Pagodroma spp
HBE,5610201201,Blue petrel,Halobaena caerulea
WTP,5610201401,Tahiti petrel,Pseudobulweria rostrata
PRX,56102XXXXX,Petrels and shearwaters nei,Procellariidae
OCO,5610300101,Wilson's storm petrel,Oceanites oceanicus
FGQ,5610300201,Black-bellied storm petrel,Fregetta tropica
FGZ,56103002XX,B/W bellied storm petrels nei,Fregetta spp
DAZ,5610300401,European storm-petrel,Hydrobates pelagicus
DBK,5610300501,Leach's storm-petrel,Oceanodroma leucorhoa
WFS,5610301301,White-faced storm petrel,Pelagodroma marina
TZC,5620100101,Common teal,Anas crecca
TZE,5620100102,Eurasian wigeon,Anas penelope
TZF,5620100103,Mallard,Anas platyrhynchos
GHD,5620100201,Greylag goose,Anser anser
GHH,5620100202,Pink-footed goose,Anser brachyrhynchus
GHI,5620100203,Bean goose,Anser fabalis
